id_licitacao,id_estado,id_orgao,cd_orgao,nm_orgao,nr_licitacao,ano_licitacao,cd_tipo_modalidade,permite_subcontratacao,tp_fornecimento,descricao_objeto,vl_estimado_licitacao,data_abertura,data_homologacao,data_adjudicacao,vl_homologado,tp_licitacao,assunto,tipo_licitacao,tipo_modalidade_licitacao,sigla_estado
8c3397461c769b68180438f36d4edb93,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000722020,2,5,NA,NA,"Objeto: Pregão Eletrônico -  Contratação do serviço continuado e sem vinculação de mão de obra de manutenção preventiva, corretiva com fornecimento de peças e serviços complementares para equipamentos médico-hospitalares da marca GE para o Hospital Universitário Clementino Fraga Filho.",1703000,2020-06-02,2020-06-10,NA,NA,NA,NA,NA,Pregão,BR
179eb2570184a7da1162bbc14609a9fe,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000722020,2020,7,NA,NA,"Objeto: Manutenção corretiva dos Ventiladores Pulmonares INTER5 PLUS (INTERMED) e aquisição de acessórios considerados como essenciais no enfrentamento da emergência de saúde pública de importância internacional (ESPII) decorrente do coronavírus (COVID-19), na oferta de suporta de vida, destinados aos usuários Hospital Universitário Lauro Wanderley - HULW-UFPB, Empresa Brasileira de Serviços Hospitalares (EBSERH).",17647.45,NA,2020-06-01,NA,NA,NA,NA,NA,Inexigibilidade de Licitação,BR
c5a1c89d9d02d2524ca40c8ac16f9171,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000722020,2020,6,NA,NA,Objeto: Aquisição de MIDAZOLAM 15 MG (5 MG/ML) SOLUCAO INJETAVEL AMPOLA 3 ML.,30600,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a94788d64749cbf6396972b300959304,99,09404cf95ab66cec8032ed3ec390dc06,160168,HOSPITAL DA GUARNICAO DE MARABA,000722020,2020,6,NA,NA,Objeto: Manutenção preventiva e corretiva de Monitor e Autoclave (equipamentos hospitalares).,3600,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4d4f19b5b8693e1c4de1cb382b929190,99,72c5668ad2436127774590a22b009824,160345,HOSPITAL DE GUARNICAO DE NATAL,000722020,2020,6,NA,NA,Objeto: Foco cirúrgico portátil,33200,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fa0982bddd1d2bbf94ab393d3946a0a0,99,ad149b921cb50e008f121d3df51c3ed4,254421,INSTITUTO AGGEU MAGALHAES,000722020,2020,6,NA,NA,"Objeto: Incubadora CO2, com jaqueta de ar, capacidade 184 litros, filtro Hepa, 220v, 60Hz, conforme descrição do Termo de Referência. Incubadora direct heat 311, marca Thermo Scientific. Quant 02 unidades.",89000,NA,2020-06-12,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a9158a2bf1e280c03244a2e980d42fd6,99,313f5bdf4c90033134f447bafc10af6a,155021,HOSPITAL DAS CLINICAS DA UFMG,000732020,2020,6,NA,NA,Objeto: Aquisição de material elétrico.,36022.38,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
61d6ca603ec4c68058bd0aa01cad8803,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000732020,2020,6,NA,NA,"Objeto: Aquisição de ventiladores pulmonares - materiais de uso contínuo  utilizados para equipar novos leitos de UTI, para tratamentos respiratórios em Unidades Assistenciais do Hospital das Clínicas da UFG/EBSERH",2416000,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fe185de8ca1d20f4d856db4398e9b5de,99,72c5668ad2436127774590a22b009824,160345,HOSPITAL DE GUARNICAO DE NATAL,000732020,2020,6,NA,NA,Objeto: Suporte para monitor mulitparamétrico para fixação em parede,21583.04,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
31ecf6da6b511b55fee506dfbb1cf622,99,aafec22c23a695b6e2a2ec449434b879,160360,6 BATALHAO DE COMUNICACAO,000732020,2020,6,NA,NA,Objeto: Aquisição de material de proteção e segurança em favor do 6  Batalhão de Comunicações.,264,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
657c1adc76020598b72215d300e325e4,99,0cba075f3a170364e83393eeb95cb52d,160364,COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA,000732020,5,6,NA,NA,Objeto: Aquisição Notebook para o processamento dos dados gerados pela operação de enfrentamento ao COVID-19.,7800,2020-06-05,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0d18935e95e981128a513ebcf6057052,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000732020,19,6,NA,NA,Objeto: Material de Sinalização Visual e outros,2331.26,2020-05-19,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
9bd7c6878245e60cbbcb8d8cbecb57e7,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000732020,2020,6,NA,NA,Objeto: Prestação de serviços gráficos de impressos e confecção de banner a serem utilizados nas atividades de proteção e prevenção do covid19,4670,NA,2020-06-22,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e05268eb865801268dcfe48c1e5e0da1,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000732020,2020,6,NA,NA,Objeto: Aquisição de Freezer -30º / Dispensador de Reagentes conforme descrição detalhada de cada item.,540743.51,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
c203aef4d4d635a5c2aed23564eaa8de,99,313f5bdf4c90033134f447bafc10af6a,155021,HOSPITAL DAS CLINICAS DA UFMG,000742020,2020,6,NA,NA,Objeto: Aquisição de material civil.,59272.86,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b7b9a676c9820c9aabd3a16528cd33b0,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000742020,2020,6,NA,NA,"Objeto: Contratação de Empresa Especializada para execução de serviços de adequação / manutenção de infraestrutura física do Hospital Universitário Lauro Wanderley, para permitir o enquadramento da Pandemia do CORONAVÍRUS (COVID - 19), no contexto da Rede Hospitalar do Estado da Paraíba, tanto como Referência em Pediatria, como retaguarda para outras enfermidades.",698499.99,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
77ab4ebdc7607c004feaeef6aa879d35,99,a76d3fa8c1b0f989a262e8ab69e468c5,158141,"INST.FED.DE EDUC.,CIENC.E TEC.DO RS",000742020,2020,6,NA,NA,"Objeto: Aquisição de unidade laser: unidade de controle de processamento de máquina de corte e gravação a laser de CO2 para materiais não metálicos. Especificações técnicas: potência disponível no mínimo de 90W CO2; área útil: 600x400 mm; e entrada para pen drive; motorização: motores de passo de primeira linha; alimentação: monofásica 220V 16A; precisão: +-0,1mm / 1000mm; software lasercad em PT-BR.",65875.95,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
edb84750c2c6d35a2940c6b3a8d2d59f,99,72c5668ad2436127774590a22b009824,160345,HOSPITAL DE GUARNICAO DE NATAL,000742020,2020,6,NA,NA,Objeto: Equipamento compressão pneumática intermitente para membros inferiores,14880,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
fdb02afeeb5bd84ecb19770a8b7ae7c3,99,845e40b6b668269342d07e36bb380ea2,160469,2º GRUPO DE ARTILHARIA DE CAMPANHA LEVE,000742020,2020,6,NA,NA,"Objeto: Aquisição de material hospitalar, proteção, segurança e limpeza.",5000,NA,2020-06-17,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
94c48e20f6bc6f85a86c6b9919938869,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000742020,4,6,NA,NA,"Objeto: Aquisição de uma (01) câmera de vídeo para gravação de videoaulas e videos instrutivos, conforme condições, quantidades e exigências estabelecidas no Projeto Básico.",22800,2020-06-04,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4c6149a8f76c70ac6160789d7acaffcc,99,aafec22c23a695b6e2a2ec449434b879,160360,6 BATALHAO DE COMUNICACAO,000752020,2020,6,NA,NA,Objeto: Aquisição de material para a Operação Covid-19 em favor do 6º B Com.,848,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
11029e63936e3e193a44ff0497c2283a,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000752020,2020,6,NA,NA,"Objeto: Aquisição de óculos de proteção individual de uso Hospitalar para proteção dos profissionais de saúde da Fundação Oswaldo Cruz, objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do Corona vírus, em caráter emergencial, conforme condições, quantidades e exigências estabelecidas no termo de referência.",16506,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
44514d05c72823f1e4a8ad7e39a1f85b,99,03177535a515d890b16804164080ac44,155904,HOSPITAL DAS CLINICAS DA UFG,000762020,2020,6,NA,NA,Objeto: Aluguel de grupo motor-gerador de 140kVA para fornecimento alternativo de emergência em instalação provisória  para atendimento dos pacientes da pandemia de Coronavírus no bloco da Clínica Cirúrgica do Hospital das Clínicas  da UFG/EBSERH,25172,NA,2020-06-29,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ae7f667bbd45972ba8778f18268a798f,99,4b36f18e91ffb3013c8fc0257190f9c9,250042,HOSPITAL FEDERAL DE BONSUCESSO,000772020,4,6,NA,NA,"Objeto: Filtros respiratórios HMEF ou HME, para colocação entre o tubo orotraqueal e circuitos respiratórios até 6 pacientes neonatais e/ou pediátricos >20kg  volume tidal (VT) de 30 ou 50ml até 100ml,  Filtros respiratórios HMEF ou HME, para colocação entre o tubo orotraqueal e circuitos respiratórios até 6 pacientes neonatais e/ou pediátricos >20kg  volume tidal (VT) >100ml até 1000ml (pediátrico),   Filtro HEPA PEDIÁTRICO (ramo exalatório do circuito respiratório e o ventilador)",3000,2020-05-04,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
088b0565dc7c872e538c69ef84dfc043,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000772020,2020,6,NA,NA,"Objeto: Aquisição de Leitor Multimodal Varioskan, Eletroforese E-Gel Simple Runner Device e Microscópio EVOS XL com condensador de difusão.",263490.5,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
b4e4a983e270c019b4bba3cfd036f6c0,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,000782020,19,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de equipamentos para Subdivisão de Produção (SDPR) e para Subdivisão de Material Técnico (SDMT) para atendimento às necessidades do COVID-19.,0,2020-05-19,2020-06-05,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
9efceb28f2c59ee8d6433d83a179a7d3,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000782020,2020,6,NA,NA,Objeto: Aquisição de materiais de defesa biológica para enfrentamento ao COVID-19.,68065,NA,2020-06-20,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5efffc8f6a27d1855d72e1d18f77f28d,99,7926fd71dbe153fddf903da389e1a3da,153152,HOSPITAL UNIVERSITARIO DA UFRJ,000782020,10,-99,NA,NA,"Objeto: Pregão Eletrônico -  Produtos para atender o Serviço de Imunologia   Almoxarifado (Reagente para Diagnóstico Clínico e outros), com cessão de equipamentos",27930,2020-06-10,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
16854c4436eb9fd0f8f6c1cc08eeedda,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000782020,2020,6,NA,NA,Objeto: Aquisição de material de descontaminação de máscaras.,2452.2,NA,2020-06-23,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
a02c7bdbaa68c0fc7e372b5200547372,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000792020,2020,7,NA,NA,"Objeto: Contratação emergencial para manutenção de equipamentos de suporte a vida para atender as áreas assistenciais envolvidas com a Covid - 19 - monitores multiparâmetros e carro de anestesia, fabricante Dixtal.",14176.84,NA,2020-06-17,NA,NA,NA,NA,NA,Inexigibilidade de Licitação,BR
437955ec2b0219f41cd2fe357b414096,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000792020,2020,6,NA,NA,Objeto: Material Hospitalar.,10503,NA,2020-06-02,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
0a00cce4e9c3840498e755688c1e65fa,99,0cba075f3a170364e83393eeb95cb52d,160364,COMANDO 3 BRIGADA DE CAVALARIA MECANIZADA,000802020,2020,6,NA,NA,"Objeto: Aquisição de material para mapeamento, missões e comunicações de processamento de informações.",6208,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
71b707800d1cab1cc88cb3f8f230b71b,99,65ab00c9e9924b6db7baa3c54e01dea9,120195,CENTRO DE AQUISICOES ESPECIFICAS,000812020,20,-99,NA,NA,Objeto: Pregão Eletrônico -  Aquisição de insumos para a realização de exames de apoio ao Diagnóstico de Covid-19.,176694,2020-05-20,2020-06-15,NA,NA,NA,NA,NA,Pregão - Registro de Preço,BR
47331795077ec190f866e86f6251d69b,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000812020,2020,6,NA,NA,"Objeto: Aquisição de EQUIPAMENTOS DE PROTEÇÃO INDIVIDUAL-EPI  , a fim de suprir as necessidades do Hospital Universitário Lauro Wanderley/EBSERH, conforme termos e condições constantes no presente Termo de Referência, em decorrência do protocolo elaborado pelo HULW para atendimento dos pacientes confirmados com infecção por COVID - 19.",237600,NA,2020-06-19,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
41dbdb350c873c1691f74c3f9fbc5e77,99,2bcdaa67697dd53a0dfa95d32f37485e,160116,17º BATALHAO LOGISTICO LEVE-MONTANHA,000812020,2020,6,NA,NA,Objeto: Aquisição de material de consumo (óleo silvertex),169,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
109e827f7aca22d2d915e23476b41a85,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000812020,2020,6,NA,NA,Objeto: Material hospitalar.,5076,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
37e19c46ca67adc22453ce8031116418,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000822020,2020,6,NA,NA,Objeto: Aquisição de saco mortuário (COVID-19).,3920,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1c8085fc3218825ab1cb2766467b33bb,99,7d57196eaf54d81e8e5f39bba7ad3c11,160479,COMANDO DE ARTILHARIA DO EXERCITO,000822020,2020,6,NA,NA,Objeto: Serviço de manutenção de viaturas.,5980,NA,2020-06-25,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3db7a424a306fb7e6ad1a1e745e18654,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000832020,2020,6,NA,NA,Objeto: Aquisição de medicamentos (COVID-19),1076.5,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
918e95c5610220bce8925051f3a437a6,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000832020,2020,7,NA,NA,"Objeto: Manutenção corretiva do VENTILADOR EVITA 4 E APARELHO DE ANESTESIA FABIUS PLUS DA DRAGER considerados como essenciais no enfrentamento da emergência de saúde pública de importância internacional (ESPII) decorrente do coronavírus (COVID-19), na oferta de suporta de vida, destinados aos usuários Hospital Universitário Lauro Wanderley - HULW-UFPB, Empresa Brasileira de Serviços Hospitalares (EBSERH).",40709.81,NA,2020-06-23,NA,NA,NA,NA,NA,Inexigibilidade de Licitação,BR
f01081b72d4b0e63fe4638e4668fc2e6,99,2bcdaa67697dd53a0dfa95d32f37485e,160116,17º BATALHAO LOGISTICO LEVE-MONTANHA,000832020,2020,6,NA,NA,Objeto: Aquisição de material de consumo (água sanitária),330.33,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
7cb49e1230554e65d0e50c065748428e,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000832020,9,6,NA,NA,Objeto: Material de Processamento de Dados.,4024.34,2020-06-09,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2c766550e67d5c3bf5cc14e488820bad,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000842020,2020,6,NA,NA,Objeto: Aquisição de etiqueta auto adesiva para o laboratório do Hospital de Força Aérea de São Paulo (COVID-19),2450,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
053c9d281064a42295c23e48d8781667,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000842020,2020,6,NA,NA,"Objeto: Aquisição de CONJUNTO DE EXAUSTORES COM CAIXA DE FILTRAGEM E ACESSÓRIOS, a fim de suprir as necessidades do Hospital Universitário Lauro Wanderley/EBSERH, conforme termos e condições constantes no presente Termo de Referência, mediante Dispensa de Licitação para fornecimento imediato, em decorrência do protocolo elaborado pelo HULW para atendimento dos pacientes suspeitos ou confirmados com infecção por Coronavírus (Covid-19).",91650.72,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e8ca334fb32952857b22e887b12a0c20,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000842020,9,6,NA,NA,Objeto: Material de Processamento de Dados,15461.91,2020-06-09,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
4bc43db9f85ba328677fd4b40775c19c,99,397b2d9350a31d6821cf6f7b8246d9b4,254492,INST.NACIONAL DE INFECTOLOGIA EVANDRO CHAGAS,000842020,2020,6,NA,NA,Objeto: Aquisição de Sapatilhas e Kit Higiênico.,99990,NA,2020-06-15,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
2ee576f95464c25c07e871f24de6f90e,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000852020,2020,6,NA,NA,Objeto: Aquisição de materiais descartáveis para uso das Seções de Nutrição e Dietética e Subsistência do HFASP (COVID-19),48689.06,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
5a98cecac8941749940af1100634ba2b,99,105584c3f8b88d1530fce762bd63c88d,160130,36º BATALHAO DE INFANTARIA MECANIZADO,000852020,2020,6,NA,NA,Objeto: Aquisição de material para atender necessidade desta OM (COVID-19),2483.3,NA,2020-06-01,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
481756055e07c78f7396c235df54e379,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000852020,2020,6,NA,NA,"Objeto: LEITOR ELETROFORESE FLUORESCÊNCIA EQUIPAMENTO LABORATÓRIO, TIPO: SISTEMA DE SELECAO DE BANDAS DE DNA,  METODO: DETECÇÃO ÓPTICA, AJUSTE: MICROPROCESSADO, DIGITAL, PROGRAMÁVEL, ADICIONAL: COMPATÍVEL COM GEIS DE  ELETROFORESE PRE-MOLDADOS. Leitor eletroforese Florescência - PIPPIN PREP INSTRUMENT  - SAGE SCIENCE",184537,NA,2020-06-24,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d40cf0bc8cfb9fe2a1b68f65fb2b6dfe,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000862020,2020,6,NA,NA,Objeto: Aquisição de acessórios para terapia respiratória (COVID-19).,41044,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
f2c31bc1f6e6b2a1676be3e821ebe73e,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000862020,9,6,NA,NA,Objeto: Material de Processamento de Dados.,1199,2020-06-09,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
22b0c391b0b372b6f5c31078d0059478,99,0889aadc9a5c0d22745ac0767e9d922b,254420,FUNDACAO OSWALDO CRUZ,000862020,2020,6,NA,NA,"Objeto: Aquisição de luvas cirúrgicas e luvas de procedimentos não cirúrgicos para uso médico-hospitalar, objetivando o enfrentamento da emergência de saúde pública de importância internacional decorrente do Coronavírus, em caráter emergencial, conforme condições, quantidades e exigências estabelecidas no Termo de Referência.",1157054,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
51885d84d9d43e9a895b9140c152c9a6,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000872020,2020,6,NA,NA,Objeto: Aquisição de reagente para diagnóstico clínico 4 para o Hospital de Força Aérea de São Paulo (COVID-19).,3700,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
1a524f75ce1277acb08711501a7a15da,99,19961823f0fbf1aaee5e04017769797f,155023,HOSPITAL UNIVERSITARIO LAURO WANDERLEY,000872020,2020,6,NA,NA,"Objeto: Aquisição emergencial de insumos objetivando adequações relacionadas à COVID-19, realizadas pelo Setor de Infraestrutura Física deste Hospital Universitário Lauro Wanderley/EBSERH, conforme termos e condições constantes no presente Termo de Referência, tendo em vista a primordial importância desta ação para os serviços oferecidos por este nosocômio, devido aos cuidados com a prevenção de contaminação provocada pelo coronavírus.",30452.77,NA,2020-06-26,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ad84f8be9938040ec243e2eef480f74f,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000882020,2020,6,NA,NA,"Objeto: Aquisição de termômetro clínico digital infravermelho, conforme especificações do Termo de Referência, visando a disponibilização de material ao combate do COVID-19, com entrega no prazo máximo de 3 dias úteis.",35000,NA,2020-06-04,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
3a2f0b09a0d647fd1a5179d4ec8b09eb,99,105584c3f8b88d1530fce762bd63c88d,160130,36º BATALHAO DE INFANTARIA MECANIZADO,000882020,2020,6,NA,NA,Objeto: Aquisição de material para atender necessidade desta OM (COVID-19),4993.3,NA,2020-06-03,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
e94bc8fb5c3d61ec4a8b4a8b0c49a382,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000882020,2020,6,NA,NA,Objeto: Material para Manutenção de Veículos.,619.4,NA,2020-06-10,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
ea47b55d791393cc3806dd6f64d2d7d8,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000892020,2020,6,NA,NA,"Objeto: Aquisição de tapete sanitizante, conforme especificações do Termo de Referência, visando a disponibilização de material ao combate do COVID-19, com entrega no prazo máximo de 3 dias úteis.",7488,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
6c004001698e6e38839e330880d7ed75,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000922020,2020,6,NA,NA,Objeto: Aquisição de reagentes (frascos de hemocultura) - COVID 19,20032.5,NA,2020-06-05,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
24f12f38d7c68894479214cd6c7d33eb,99,1af5bb5dc29da706862294634f9b2d77,160457,BASE DE ADMINISTRACAO E APOIO DO IBIRAPUERA,000922020,2020,6,NA,NA,Objeto: Manutenção e conservação de veículos.,5200,NA,2020-06-18,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
d5b336dc376c0546ac2c1da4c6f47693,99,2ae4313ee3987e1640c1db20045dff65,120633,GRUPAMENTO DE APOIO DE SAO PAULO,000932020,2020,6,NA,NA,Objeto: Aquisição de medicamentos (COVID-19),41088,NA,2020-06-08,NA,NA,NA,NA,NA,Dispensa de Licitação,BR
