id_item_contrato,ds_item,sg_unidade_medida,ds_1,ds_2,ds_3,ids_itens_contratos
6698,"COBRIR DESPESAS COM AQUISICAO DE CESTAS DE ALIMENTOS PARA [ QUINZENA DE ABRIL COM RESPALDO DA LEI QUE DECRETOU ESTADO DE CALAMIDADE PUBLICA, CONFORME SPO 101/2020/SEMAV/CGPDS/DPDS-FUNAI - 08753.000118/2020-99",NA,COBRIR,COBRIR DESPESAS,COBRIR DESPESAS COM,"{501dcf822cb43443c64d9efe74dfb7ed,b4264a8a0a65e4431409d7f7543f6d8f,c4c8dc3591f5945f3724b89bf62f51db,5d3e59c667a6b4e7be7b05bef4537d59,aefe0987cd9561e3a9ba9be25edba9ed,9b168d5b95ea8c579074082ad511adfe,f837afe5444a447386a030389108731e,0b2787cb8974763d4e0e7b7bd710da19,475694841072f2e8aaac54ce3b29c761,6bed1aebccf56468fd19b8211eeaeb87,ac33186d7a184c2ac825f3a042533a22}"
8741,AGULHA COLETA SANGUE À VÁCUO NPH MEDICAL 000397583,UNIDADE,AGULHA,AGULHA COLETA,AGULHA COLETA SANGUE,"{8a5493cfeb25ea6f31d2aa6cb6da1822,bed7a7b448fae8d8a481314c3e6c6fb4}"
9733,ROTEADOR Access Point Wireless MARCA: TP LINK ITEM DO PROCESSO: 00005 ITEM DE MATERIAL: 000104620,NA,ROTEADOR,ROTEADOR Access,ROTEADOR Access Point,{264a654fa9d0cc2b078f58f2744397ec}
7834,REFORçO PARA CUSTEAR DESPESAS CONTRA O COVID-19.,NA,REFORçO,REFORçO PARA,REFORçO PARA CUSTEAR,"{923c4c11adae2122650fd05d0a2a5bcd,626776ecc5eff35e0d49c758eebff48e,71fb984e321e5bdcec0f8a35518df91a,27564694c04d3dd7ad77daeb037fe27e,d0109290ad54431ccba12e869f831167}"
7230,COMPONENTE RESPIRADOR SEGURANÇA                                               Máscara de tecido/pano lavável - 000133566,Unidade,COMPONENTE,COMPONENTE RESPIRADOR,COMPONENTE RESPIRADOR SEGURANÇA,"{bce2008b6dd212ef464dadc722ddec71,9f6351fe2e4abe065600912807032590,6d64625e110a21ffcfac2ff1b9a93868,c1c50cd369fcc3cf11eb13da46ab561c,28c10dbab339cf76cb3d2e72c9ac5425,07ca01cde89c834f4b7293005257e49f,bf51ea3350e18107250b7914aa34a34a,5d016f80cb48b9d68139c0d2eca6e8f9,f14a34f8fb9ef98663011293048f3da1,c7c58b8d7f5872a86c1e05650f170c0d}"
9734,ADAPTADOR Daneva 000376467,Unidade,ADAPTADOR,ADAPTADOR Daneva,ADAPTADOR Daneva 000376467,{b9e5a8bdf68979929b86421ee7f48258}
9735,TOMADA Ilumi 000373556,Unidade,TOMADA,TOMADA Ilumi,TOMADA Ilumi 000373556,{e1343fa3facb0d24f6d9c92717e41a02}
6017,"EQUIPAMENTO COMUNICAÇÃO - SATÉLITE Aparelho de telefone Satelital, com adaptador AC/ DC 127/ 220V, Bateriia recarregável para o Aparelho, com autonomia mínima de 4 horas em conservação e 30 horas, Carregador veicular, Capa de couro, Resistente à água, poeira e quedas, Envio de mensagens SMS, dimensões: 143mm de comprimento x 55mm de largura x 30mm de profundidade, peso 266gr, modelo Iridium 9555 ou superior MARCA: BlueCosmo ITEM DO PROCESSO: 00001 ITEM DE MATERIAL: 000106801",NA,EQUIPAMENTO,EQUIPAMENTO COMUNICAÇÃO,EQUIPAMENTO COMUNICAÇÃO -,"{997d4da87b972cbaaf2ebbc746cee1ce,1691186f37b52b8f31519453285e753b}"
8585,DIAZEPAM SANTISA 000395147,"AMPOLA 2,00 ML",DIAZEPAM,DIAZEPAM SANTISA,DIAZEPAM SANTISA 000395147,"{36d71c44b220890125d58af78240fae6,8503b328c38aa2fac619e5b0de2e03e9,b7b6bc989fc4cddfb7b822b3b2e46c13}"
9736,VETOR 2019-nCoV E gene 000432804,"Frasco 10,00 MCG",VETOR,VETOR 2019-nCoV,VETOR 2019-nCoV E,"{d5cb00dc5568feafa498c99881d6198c,3c79a2d496afc97c76aad9e619b74a4a,1cd04af4ab7ebff1901f5f2146977796,7805dff8b10fe0fe5e8cdb0beab789d6}"
9737,VETOR ACE2-Bundle-4x 000432804,"Frasco 10,00 MCG",VETOR,VETOR ACE2-Bundle-4x,VETOR ACE2-Bundle-4x 000432804,"{b6b2b8cc5fcbc6936df23bff835ccc10,0926746e0b77d843a0b4cf2610dec5a8}"
9738,VETOR Gene 1-4 comp.1500 00043280,"Frasco 10,00 MCG",VETOR,VETOR Gene,VETOR Gene 1-4,{b7dda513d76aad1bd435dfc5b94d076d}
9739,VETOR N-full-lenght 000432804,"Frasco 10,00 MCG",VETOR,VETOR N-full-lenght,VETOR N-full-lenght 000432804,{518c128a13309a2a956cdf821ae922bc}
9740,VETOR Quimera-N+epitopos S 000432,"Frasco 10,00 MCG",VETOR,VETOR Quimera-N+epitopos,VETOR Quimera-N+epitopos S,{2cc534c19cc539b87e533f38b2e0b0c0}
9741,VETOR S1(16-690) 000432804,"Frasco 10,00 MCG",VETOR,VETOR S1(16-690),VETOR S1(16-690) 000432804,{9390eb153b697c3d07f6ba25ae1b0507}
5080,FREEZER DOMESTICO VERTICAL 240L (+/- 20 LITROS),NA,FREEZER,FREEZER DOMESTICO,FREEZER DOMESTICO VERTICAL,"{8946d95b6937a37163b939377c96db64,51a883d44732aa6fce1535643fabb060,deb78ab51ede53f6244a59cc67aaa763,5a1287afbeefd3f14ae001f462f7bf13}"
9744,"SACO, MATERIAL PLÁSTICO, TIPO USO GERAL, COR TRANSPARENTE, APLICAÇÃO ACONDICIONAMENTO, ALTURA 35 CM, LARGURA 25 CM, ESPESSURA 0,06 CM MARCA: Coelho e Santiago ITEM DO PROCESSO: 00001 ITEM DE MATERIAL: 000229920",NA,"SACO,","SACO, MATERIAL","SACO, MATERIAL PLÁSTICO,","{05a098cec9ce20b170742ab32962083b,e855ccb92f95d49446c1b760c131aa21}"
7670,"REFRIGERADOR DOMÉSTICO Refrigerador 490l 2 portas frost free tensão 380v trifásico ou 220v monofásico - especificações técnicas aproximadas: capacidade bruta de armazenamento (litros) refrigerador 353, freezer 137, total 490, capacidade líquida de armazenamento (litros), refrigerador 343, freezer 113 total 456, design moderno, com painel blue touch. Flex box: compartimento fechado no freezer para separar alimentos de diferentes tamanhos e sabores como peixes, sorvetes e vegetais. Com",NA,REFRIGERADOR,REFRIGERADOR DOMÉSTICO,REFRIGERADOR DOMÉSTICO Refrigerador,"{153ffa3c56eacdf4a5b7bd607fb34498,6cd70382accad62ee945fd1fe8909ac0,bc05ce833b6cfbb56e39566b2d596818,84d131da61821c4902d3d7cfd2ac8b5a,7b1bff4ebf5e30f46b931542aa9e40b9,308b699c8cdc86f9424e3eececb25e41,90c0dbae007be17934dde68a204d9f87,1420ac4d86e77b7d21ba1c36ed3391d4,5916970934a36a6f4c404f8ac6c4271e}"
8029,INDICADOR DE PH mazzochini 000412644,Unidade,INDICADOR,INDICADOR DE,INDICADOR DE PH,"{d0f25d455f9f5888003a3c83c5b16924,e6bb2c222033df269d52c159c7925924,fe171a37819e75191e1966721276f4d5,d4fe12f6cfb91ca9e957643654eb1c37,ebd4c7bd0300325a389ebc8d25e781db,4d786305c5197501e22a38044130fc1e,78f06be624bb58655be49191f8e40d75,b72ac1e4ab0e50e7c863a87ccb16ab38,101dd633595c0bdf004b368e22ead365}"
9306,CATETER PARA ANESTESIA Favarin 000455932,Unidade,CATETER,CATETER PARA,CATETER PARA ANESTESIA,"{56b14fd849ea7bc58b92218eefb4a2ae,6a45a1483f14d758614291df290179fa,cdb1b71482a6f1bd2a8e97b95a309279}"
6592,ALBENDAZOL PRATIDONADUZZI 000267506,COMPRIMIDO,ALBENDAZOL,ALBENDAZOL PRATIDONADUZZI,ALBENDAZOL PRATIDONADUZZI 000267506,"{efe7fc98af40e0bcd6fadb4e7503d52a,7d64e15bd1f51e3433c0ea24c03490b3,bf9c347c905118dae82934cd36c01649,9dc5b9144d7ff4bfdfbfd9ac11d3213a}"
9745,CANTINA / BAR / LANCHONETE / REFEICAO RAPIDA / RESTAURANTE 000015210 Desjejum.,NA,CANTINA,CANTINA /,CANTINA / BAR,"{4fceb315c6d0fbb763f945d6a99c9ad2,9d16bf6a1345c720833bd47e6bf911be,c51cf425bb68d534ffeb2cd1ef8d00fd,0d8b080b3f1e6980f254db4fd806f8cd,89f26701d9c402c7050ab01d486e4622}"
9747,ZÍPER                                                                         Zíper com pano.                                                               MARCA: NI  ITEM DO PROCESSO: 00001  ITEM DE MATERIAL: 00001947 NI 000019470,Metro,ZÍPER,ZÍPER ,ZÍPER  ,{35944e6c6be25b7f8f74c97f32ece82b}
9748,CURSOR PARA ZÍPER NI 000265780,Unidade,CURSOR,CURSOR PARA,CURSOR PARA ZÍPER,{00b7ddaf98ad959f12ea8764a00acecb}
9749,LARINGOSCÓPIO MEDICAL DEVICES 000445617,Unidade,LARINGOSCÓPIO,LARINGOSCÓPIO MEDICAL,LARINGOSCÓPIO MEDICAL DEVICES,"{d749c6882beb9a1238813821fd188fbb,f23f0e482ded52d7ccb3e01662c4b77e}"
9750,CARBAMAZEPINA SANVAL(SP) 000272454,"Frasco 100,00 ML",CARBAMAZEPINA,CARBAMAZEPINA SANVAL(SP),CARBAMAZEPINA SANVAL(SP) 000272454,{cbda86aff1ebab0f68cdb2a1f739a0b7}
9754,FLUOXETINA HIPOLABOR-M(MG) 000273009,Comprimido,FLUOXETINA,FLUOXETINA HIPOLABOR-M(MG),FLUOXETINA HIPOLABOR-M(MG) 000273009,{796d325530e6d57c2b066862ed4ed238}
8583,HALOPERIDOL HYPOFARMA 000292196,"AMPOLA 1,00 ML",HALOPERIDOL,HALOPERIDOL HYPOFARMA,HALOPERIDOL HYPOFARMA 000292196,"{8c2a1f10b9ee6b9b0b8d2c9fbc32ee7c,76abc40f7e7bb8ce99c9ae7973557ca4,91dda605ec1f691cff63e67bad2d4b60}"
9756,RISPERIDONA PRATI DONAD(PR) 000268149,Comprimido,RISPERIDONA,RISPERIDONA PRATI,RISPERIDONA PRATI DONAD(PR),{a8bdb1f35f118e5900fff7bff0261353}
7856,ESTICADOR DE CABO ( TENSOR )                                                  Tensor da correia do alternador para o seguinte veículo: FORD FIESTA 2009 EM DIANTE                                                                         MARCA: ZEN  ITEM DO PROCESSO: 00151  ITEM DE MATERIAL: 00004736 ZEN 000047368,UNIDADE,ESTICADOR,ESTICADOR DE,ESTICADOR DE CABO,"{c4ffbb3cb3b09ad49b5345461ab8ee86,54b450dd0862e64bb295e4bcda65775b,5f14fd9bf1836125e0e764441836c70a,54157bb7653555819a806f579a153116,12d2c485fb12c95a144d2b48fee585b8,8fa3853be0e983bfc528e6fe2b8feee3,7c2d22cf680d357ebd19411214447a3e,6dbe5873eae7ca2b573f721f42c3f04b,73196f6fcc42b549c9717b4bedc65ddd,54095909c385465ed585532bec52f53e}"
9758,BISNAGA Sauba 000323109,Unidade,BISNAGA,BISNAGA Sauba,BISNAGA Sauba 000323109,{e68a0e1299c0f21b31ac218216f72728}
7857,DISCO FREIO                                                                   Disco de freio para o seguinte veículo: PICK-UP FORD F-250 XLT FREMAX 000036617,UNIDADE,DISCO,DISCO FREIO,DISCO FREIO ,"{78a762faee66d8d3bfde89d924a75202,e7a5409da7caf0e2e8152ce43f627fbe,8e5e041eded7da9ae78084832b4e8cff,0d9078f18c6a5dbf47c2a33d07c0a3fe,3450208a34eebd9324309828b7b30532,678b8a30b1540d2249229a4c4fd79d4b,9d5136bf26a7a5af2b642873c7dce9d0,80a31ba0bfb2fefbc25098e085d39d4f,d8b1f44eb596741b205fe3c3364652df,cbe0649c137808dad8ed46e2646f8757,1e21a868a47b401cb1de2085a0bd77a8,1ba73feed2de9b31b7fd60070fd63ba3,0b5445a434fc8fc2a405759972a17678,5c3f4bc09094a8f9de4403886f3c77e7,daf2b9874b14349ed1d0fb9a65ba7757,ca9d4daacc00f5e871621fc401d9d2db,92c89597f1c418b70566368d55abcdb3,93eebdeb62987051a7a0cedb880c0ab9}"
8153,TAMBOR FREIO                                                                  Pastilhas de freio traseira ( Jogo) para o seguinte veículo: VAN RENAULT MASTER EXECUTIVE L3H2 BOSCH 000036625,UNIDADE,TAMBOR,TAMBOR FREIO,TAMBOR FREIO ,"{9973e6cd4bb9112e4c48c94870564edf,19b2ed5f5432af4379d12b05600d3c3f,d7d0d21e93e685c9af1a43931b4f14b6,951e8318382ccc7792dfc6dcc2c92378,d51152dd25730b0eaa0565d3d12867bd,743a43a0e306bd0f07da726f8343a1cc}"
6546,CORREIA MCP BOSH A38.,NA,CORREIA,CORREIA MCP,CORREIA MCP BOSH,"{9568538966154bbcbe197fabe900d281,1d362b6d72af6381e2b227f9be34b05e,62db9103ed0b662087ce72d3560c50bb,3afec2df0e9cdb90374dd5ec016b3b4e,7a2c9de7f2439b49a4370c34548c8830,ccb48a36ea8b45f27041f8441139fc46,ee0209636e73d0e62426ff72be30fec3,d0718753abb8b486ef5a23a680cf164f,725a32229ebcf39449a45ced868e61b0,5395a341b43cab5d397de779a954b274,00395e33ecc86c8178db0e61d155d88f,dfedea6e1ac8a46584f18ae47fb665d0,73771a6e53f7f24f18b080a6a64facc6,aa124b959cfd40c923dfe08532ce8bc0,756b6ac26dc705dc27e1f79dab8f1d40,1676f4e58c4211b515e0d490f139c0d0,7278f5e266be479759fc7113fdbea25e,2ab6d59277da02257699084e8bc57fac,adac43936b97b17c3fbb40d6d608a4ed,d8e3166b8d0f5e653d8b21b14c72cc91,db18d4a2d1a12c9ca0d008f723e19a69,0d4b50b8b4f76ad634b965fd00748964}"
9759,"GABINETE MacBook Air Apple 13,3 , 16GB, SSD 512GB, Intel Core i5 dual core de 1,6GHz, Cinza Espacial 2 anos de garantia MARCA: APPLE ITEM DO PROCESSO: 00003 ITEM DE MATERIAL: 000108359",NA,GABINETE,GABINETE MacBook,GABINETE MacBook Air,{047cc7f765fcff8f6509fb69d9523348}
5234,MACACÃO DU PONTI 000402138,Unidade,MACACÃO,MACACÃO DU,MACACÃO DU PONTI,"{dec72258ab95d3fdb0e488632360e9a9,9eaeecfdd0d066ad17efae6211c66fe7,77c9be9f7ef03eb154fad0e9d233cf5c,df1cd44a3100ab981d8afb4f3bbbddc4,9640bb6cc40643a00450015e5d5b0062,fea5e3c687fa7fbcdbb41bae415a43d2,b215c582b651eb2ec109bcafcd5c2769,cd46a919293263b000330386a0b1e107,123046bb759f83ea763e078fb8c7c0da,86c91f7f778982b4f6e75b01b8eea3c6,26373e802ff90b193e78badf6d6836c3,9c66f2a0aa03557d20b2c6f8c126e73f,ae7e149a127e48f61b3514862df50a44,9e64d4faaacf0cae03e8ba904f267a6e,5f984de102598f77dabd1ea50ce5e122,61f004241857bb40b86ff590d3775317,847fbbef4693db5a3c6a09226865e3ca,dc067c88abfa21b84bfb85aadfc6c3b0,4c4764e1a1aa1fed9f19218600791b15,197ab70db8115fddee19c23330bdcd3a,83d7e91021e9d67ab4347cff0c881919,f576eeb32e1da44f59b97550610c5a73,e3ed9c232ad99654dc029fbb6b0a717f,05fd73ceafb9b7ce36055a479f2c8dab,10e018ffd65f233ccbea98444d8e90b4,09f7ebd130510869fc98eeedfa7bab0d,00e66b49093d87079e9cd212fbe57805,15644109861fa552779bbdfbcd6e9e5e,2eb603f8454b759190525d2d2e9b4bfa,d5bcdb8410d80b984fe3c7e30952f103,686119f5adee72f6eb84a8b57e2dbf66,55f7c4644edeb35aad5b0182f9745dec,eefb336dfa7bd29ffefeecd9cfbea190,dcccbdf7058e778afc1494006c843284,ecf170dfbe32ee9d0f4fc49bf21e7b0f,c899d82ed3509709fe5e0a11e97c0d24,55603b146d43e0eca5f400ab4e7f0c4f,528e2686a5eca41a04c9b182f7ea5307,5c1942a063a89c1a4897846127023bb2,0de34292410ee84c2b14aa3a78494fdf,eae162adc69cd0c2cfe122a3fb6ccb02,7cf5931b58d0ddba0d44229c48181add,1b6762052f8d464afe37f0a7c5b8c131,e2692161a1e9f00fc110a2a70a0affb0,c3dff00fbc5f0a236fa91a5d881dfddd,390bf3183bd8ceb6d4d5db8b9b65a2b0,ca1b16dc537bc82cbfd5097cc678964a,b2d7d59bae32d8f56319d94d3b1a8694,9ca5881ade1c24b5b7430a2acd3f60c1,50fb8cd1b7d33d29c4de83930dee4034,90e9fb3d0847d0899d7f8780ab25b364,26cca795faf0cf1936cda02efc171d40,e1bb25e8d98a018868acc5e795b03fec,d2aca23d10438b2e70ee107756f2a971,055590b3285eb289ccee8e2c408643fd,29e2e007f49200cd8ea9d1e2568c1f64,3c274d933baab3984a7a3e7b6e01a9d9,3e40ef808c0c4741824674897a1e534b,9cad7e9b6e947131de45919e658764aa,5c428a9f498a850b715c66ee4bb2015c,78e46c80608aa7612f8f8fc174a22405,80775eed5bbf969d4cf23ecd5ef2a696,8359413766125c252f46f33255a6b7c7,d4e7d9e90bc58aa201072f7b9c1504db,aa76a5df2ae694b8108efdc008c42212,b105b1cd5c4e8be25e6fde6788b934b9,9dd1d9a6ca6c2899c4f26d801d84c7ae,fa108fb077ae3338101b115bbbaea4a4,a1cd2db84ec4aeb7498c4caab28e123d}"
9761,DICLORIDRATO DE AMODIAQUINA DIHIDRATADO 5G.,NA,DICLORIDRATO,DICLORIDRATO DE,DICLORIDRATO DE AMODIAQUINA,{f77d6ba1ea3e63de832199f7f58e05a1}
8095,"CONJUNTO INSTRUMENTAL CIRÚRGICO, COMPONENTES P/HISTERECTOMIA,C/3CABOS BISTURI(Nº4,Nº3,Nº7), TIPO USO 5TESOURAS(1ROMBA RETA,2MAYO CURVA,2NELSON- METZEMB ), OUTROS COMPONENTES 1ESTILETE(2MMX15CM),TENTACANULA 15CM,1ASP.YANKAUE R MARCA: abc ITEM DO PROCESSO: 00036 ITEM DE MATERIAL: 000347634",NA,CONJUNTO,CONJUNTO INSTRUMENTAL,"CONJUNTO INSTRUMENTAL CIRÚRGICO,","{5bc48d48d8a0d617a8106830ee107331,60b1c9cfb5028a3b01a2c10cbf0aa63c}"
9155,CALIBRADOR                                                                    FORNECIMENTO DE MATERIAIS DE REPOSIÇÃO E DE CONSUMO.                          MARCA: NA  ITEM DO PROCESSO: 00002  ITEM DE MATERIAL: 00015043 NA 000150437,meses,CALIBRADOR,CALIBRADOR ,CALIBRADOR  ,"{7c3aa71a85eacf3445629a37493746b8,6df097c56377dd49b7ceeeb48f849fdf}"
9762,DIáRIAS VISANDO A PRORROGAçãO DO COLABORADOR EVENTUAL CARLOS HENRIQUE COM A FINALIDADE DE PROSSEGUIR ATUANDO COMO ORIENTADOR. PROC. 08744.000019/2020-16. NC2318.,NA,DIáRIAS,DIáRIAS VISANDO,DIáRIAS VISANDO A,{93b9abfc8261200a81770c06267946a5}
8586,CLORPROMAZINA GENERICO 000268069,"AMPOLA 5,00 ML",CLORPROMAZINA,CLORPROMAZINA GENERICO,CLORPROMAZINA GENERICO 000268069,"{1d882c546b3be450a6141d43abd08b59,baaf5b26eb5831db5605aaa1dcd41569}"
6194,"APOIO DE CABEÇA, APLICAÇÃO IMOBILIZAÇÃO DE CABEÇA E CERVICAL, COMPONENTES APOIO LATERAL,ESPUMA INJETADA, CARACTERÍSTICAS ADICIONAIS ABERTURA P/ VERIFICAR DRENAGEM OUVIDO, TIPO ADAPTADOR 2 TIRAS FIXAÇÃO FRONTAL E METONIANA C/ VELCRO MARCA: RESGATE SP ITEM DO PROCESSO: 00069 ITEM DE MATERIAL: 000288502",NA,APOIO,APOIO DE,"APOIO DE CABEÇA,","{1c6da29d82c87016d9f28f9005da3283,a7a3a5eb3d5c5d80476de456d9009a51,0f3a0c5c2afecfdaa5acd62e8da69c28}"
9982,TESOURA ABC 000318191,Unidade,TESOURA,TESOURA ABC,TESOURA ABC 000318191,{394b171f94de80ec4158778de8ac1a66}
7032,MIDAZOLAM sem marca 000272817,Comprimido,MIDAZOLAM,MIDAZOLAM sem,MIDAZOLAM sem marca,"{185434441ede51de4a86506e814223fb,bd02a7e54101b9b6df87864ccb65e81a,2422de8b03f820b7f8af8850007b3531,5d21072b9c169c5f6d38d40f4306a142}"
9763,INSULINA ELI LILLY 000276233,"Tubete 3,00 ML",INSULINA,INSULINA ELI,INSULINA ELI LILLY,{213a5eca38eb45f0b33d7ff7d86a1b50}
5660,MANUTENCAO EQUIPAMENTOS DINAMICOS 000024554 Manutenção equipamentos dinâmicos,NA,MANUTENCAO,MANUTENCAO EQUIPAMENTOS,MANUTENCAO EQUIPAMENTOS DINAMICOS,"{42a94e7e1d2fb37d84f6e269599032b2,c0d07e97cf0890d94512b0c649d740e0,9eaa30117da316fa78fadd734d644d83,b072ef85936cf214108857ec3f1bc4da,5d833e02b619d17e88a5ecba05591773,1939bfddc7c9e86f86932206e9a02f34,feef7a363f2748f10cc15501a26857a4,ed856c591b0263ec56c4ab94ca65cc70,87968c4242562520e7728cebdada59da}"
