CD_ORGAO,NOME_ORGAO,SIGLA_ORGAO,ESFERA,SETOR_GOVERNAMENTAL,CNPJ,HOME_PAGE,NATUREZA_JURIDICA,CONTABILIDADE,SITUACAO_ORGAO,CD_MUNICIPIO_TCERS,NOME_MUNICIPIO,CD_MUNICIPIO_IBGE
73401,CM DE ALTO FELIZ,CM ALTO FE,MUNICIPAL,LEGISLATIVO,9046007000119,www.camaraaltofeliz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,334,ALTO FELIZ,4300570
73500,PM DE AMETISTA DO SUL,PM AMETIST,MUNICIPAL,EXECUTIVO,92411156000183,www.ametistadosul.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,335,AMETISTA DO SUL,4300646
73501,CM DE AMETISTA DO SUL,CM AMETIST,MUNICIPAL,LEGISLATIVO,29341216000100,www.camaraametistadosul.com,PUBLICA,4320/64,1-ATIVO,335,AMETISTA DO SUL,4300646
73600,PM DE ARAMBARÉ,PM ARAMBAR,MUNICIPAL,EXECUTIVO,90152950000124,www.arambare.rs.gov.br,PUBLICA,4320/64,1-ATIVO,336,ARAMBARÉ,4300851
73601,CM DE ARAMBARÉ,CM ARAMBAR,MUNICIPAL,LEGISLATIVO,7561774000130,www.arambare.rs.leg.br,PUBLICA,4320/64,1-ATIVO,336,ARAMBARÉ,4300851
73700,PM DE BARÃO DO TRIUNFO,PM B DO TR,MUNICIPAL,EXECUTIVO,91900365000128,www.pmbaraodotriunfo.com.br,PUBLICA,4320/64,1-ATIVO,337,BARÃO DO TRIUNFO,4301750
73701,CM DE BARÃO DO TRIUNFO,CM B DO TR,MUNICIPAL,LEGISLATIVO,3503440000150,www.camarabaraodotriunfo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,337,BARÃO DO TRIUNFO,4301750
73800,PM DE BARRA DO GUARITA,PM B DO GU,MUNICIPAL,EXECUTIVO,94726312000120,www.barradoguarita.rs.gov.br,PUBLICA,4320/64,1-ATIVO,338,BARRA DO GUARITA,4301859
73801,CM DE BARRA DO GUARITA,CM B DO GU,MUNICIPAL,LEGISLATIVO,23999376000157,www.barradoguarita.rs.gov.br,PUBLICA,4320/64,1-ATIVO,338,BARRA DO GUARITA,4301859
73802,FUNDO APOS. E DEMAIS BENEF. DOS SERV. - B. GUARITA,FABS,MUNICIPAL,AUTARQUIA,94727898000148,,PUBLICA,4320/64,1-ATIVO,338,BARRA DO GUARITA,4301859
73900,PM DE BARRA DO RIO AZUL,PM B RIO A,MUNICIPAL,EXECUTIVO,93539153000192,www.barradorioazul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,339,BARRA DO RIO AZUL,4301925
73901,CM DE BARRA DO RIO AZUL,CM B RIO A,MUNICIPAL,LEGISLATIVO,93539153000192,www.barradorioazul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,339,BARRA DO RIO AZUL,4301925
74000,PM DE BARRA FUNDA,PM BARRA F,MUNICIPAL,EXECUTIVO,94704004000102,www.barrafunda.rs.gov.br,PUBLICA,4320/64,1-ATIVO,340,BARRA FUNDA,4301958
74001,CM DE BARRA FUNDA,CM BARRA F,MUNICIPAL,LEGISLATIVO,11985982000134,www.camarabarrafunda.rs.gov.br,PUBLICA,4320/64,1-ATIVO,340,BARRA FUNDA,4301958
74100,PM DE BOA VISTA DAS MISSÕES,PM B V MIS,MUNICIPAL,EXECUTIVO,92410562000121,www.boavistadasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,341,BOA VISTA DAS MISSÕES,4302154
74101,CM DE BOA VISTA DAS MISSÕES,,MUNICIPAL,LEGISLATIVO,973988000175,camaraboavistadasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,341,BOA VISTA DAS MISSÕES,4302154
74200,PM DE BOM PROGRESSO,PM B PROGR,MUNICIPAL,EXECUTIVO,94726353000117,www.bomprogresso.rs.gov.br,PUBLICA,4320/64,1-ATIVO,342,BOM PROGRESSO,4302378
74201,CM DE BOM PROGRESSO,CM B PROGR,MUNICIPAL,LEGISLATIVO,17447702000110,www.bomprogresso.rs.leg.br,PUBLICA,4320/64,1-ATIVO,342,BOM PROGRESSO,4302378
74300,PM DE CAMPESTRE DA SERRA,PM C DA SE,MUNICIPAL,EXECUTIVO,92868868000126,www.campestredaserra.rs.gov.br,PUBLICA,4320/64,1-ATIVO,343,CAMPESTRE DA SERRA,4303673
74301,CM DE CAMPESTRE DA SERRA,CM C DA SE,MUNICIPAL,LEGISLATIVO,9316885000107,www.camaracampestredaserra.rs.gov.br,PUBLICA,4320/64,1-ATIVO,343,CAMPESTRE DA SERRA,4303673
74400,PM DE CANDIOTA,PM CANDIOT,MUNICIPAL,EXECUTIVO,94702818000108,www.candiota.rs.gov.br,PUBLICA,4320/64,1-ATIVO,344,CANDIOTA,4304358
74401,CM DE CANDIOTA,CM CANDIOT,MUNICIPAL,LEGISLATIVO,1219954000152,www.camaracandiota.rs.gov.br,PUBLICA,4320/64,1-ATIVO,344,CANDIOTA,4304358
74500,PM DE CAPITÃO,PM CAPITAO,MUNICIPAL,EXECUTIVO,94706132000187,www.capitaors.com.br,PUBLICA,4320/64,1-ATIVO,345,CAPITÃO,4304697
74501,CM DE CAPITÃO,CM CAPITAO,MUNICIPAL,LEGISLATIVO,29972832000151,www.capitaors.com.br,PUBLICA,4320/64,1-ATIVO,345,CAPITÃO,4304697
74600,PM DE CARLOS GOMES,PM CARLOS,MUNICIPAL,EXECUTIVO,93539187000187,carlosgomes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,346,CARLOS GOMES,4304853
74601,CM DE CARLOS GOMES,CM CARLOS,MUNICIPAL,LEGISLATIVO,30633534000116,carlosgomes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,346,CARLOS GOMES,4304853
74700,PM DE CENTENÁRIO,PM CENTENA,MUNICIPAL,EXECUTIVO,93539138000144,www.centenario.rs.gov.br,PUBLICA,4320/64,1-ATIVO,347,CENTENÁRIO,4305116
74701,CM DE CENTENÁRIO,CM CENTENA,MUNICIPAL,LEGISLATIVO,29315171000191,www.centenario.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,347,CENTENÁRIO,4305116
74800,PM DE CHARRUA,PM CHARRUA,MUNICIPAL,EXECUTIVO,92450733000146,www.charrua-rs.com.br,PUBLICA,4320/64,1-ATIVO,348,CHARRUA,4305371
74801,CM DE CHARRUA,CM CHARRUA,MUNICIPAL,LEGISLATIVO,24326263000153,www.charrua-rs.com.br,PUBLICA,4320/64,1-ATIVO,348,CHARRUA,4305371
74900,PM DE COLINAS,PM COLINAS,MUNICIPAL,EXECUTIVO,94706140000123,www.colinasrs.com.br,PUBLICA,4320/64,1-ATIVO,349,COLINAS,4305587
74901,CM DE COLINAS,CM COLINAS,MUNICIPAL,LEGISLATIVO,18195604000104,www.camaracolinasrs.com.br,PUBLICA,4320/64,1-ATIVO,349,COLINAS,4305587
75000,PM DE COQUEIROS DO SUL,PM COQUEIR,MUNICIPAL,EXECUTIVO,94703980000132,www.coqueirosul.com.br,PUBLICA,4320/64,1-ATIVO,350,COQUEIROS DO SUL,4305850
75001,CM DE COQUEIROS DO SUL,CM COQUEIR,MUNICIPAL,LEGISLATIVO,1151282000190,www.coqueirosdosul.rs.leg.br,PUBLICA,4320/64,1-ATIVO,350,COQUEIROS DO SUL,4305850
75100,PM DE CORONEL BARROS,PM C BARRO,MUNICIPAL,EXECUTIVO,94721388000163,www.coronelbarros.rs.gov.br,PUBLICA,4320/64,1-ATIVO,351,CORONEL BARROS,4305871
75101,CM DE CORONEL BARROS,CM CEL BAR,MUNICIPAL,LEGISLATIVO,13847938000193,www.camaracoronelbarros.rs.gov.br,PUBLICA,4320/64,1-ATIVO,351,CORONEL BARROS,4305871
75200,PM DE COXILHA,PM COXILHA,MUNICIPAL,EXECUTIVO,92411933000190,www.pmcoxilha.rs.gov.br,PUBLICA,4320/64,1-ATIVO,352,COXILHA,4305975
75201,CM DE COXILHA,CM COXILHA,MUNICIPAL,LEGISLATIVO,13524704000105,www.cmcoxilha.rs.gov.br,PUBLICA,4320/64,1-ATIVO,352,COXILHA,4305975
75300,PM DE DERRUBADAS,PM DERRUBA,MUNICIPAL,EXECUTIVO,94442282000120,www.derrubadas-rs.com.br,PUBLICA,4320/64,1-ATIVO,353,DERRUBADAS,4306320
75301,CM DE DERRUBADAS,CM DERRUBA,MUNICIPAL,LEGISLATIVO,4171758000143,www.cmvderrubadas.com.br,PUBLICA,4320/64,1-ATIVO,353,DERRUBADAS,4306320
75400,PM DE DOIS IRMÃOS DAS MISSÕES,PM 2 I MIS,MUNICIPAL,EXECUTIVO,92411115000197,www.doisirmaosdasmissoes.rs.gov.br,PUBLICA,4320/64,1-ATIVO,354,DOIS IRMÃOS DAS MISSÕES,4306429
75401,CM DE DOIS IRMÃOS DAS MISSÕES,CM 2 I MIS,MUNICIPAL,LEGISLATIVO,92411115000197,doisirmaosdasmissoes.rs.leg.br,PUBLICA,4320/64,1-ATIVO,354,DOIS IRMÃOS DAS MISSÕES,4306429
75500,PM DE ENGENHO VELHO,PM ENG VEL,MUNICIPAL,EXECUTIVO,94704129000124,www.engenhovelho.rs.gov.br,PUBLICA,4320/64,1-ATIVO,355,ENGENHO VELHO,4306924
75501,CM DE ENGENHO VELHO,CM ENGENHO,MUNICIPAL,LEGISLATIVO,94704129000124,www.engenhovelho.rs.leg.br,PUBLICA,4320/64,1-ATIVO,355,ENGENHO VELHO,4306924
75600,PM DE GARRUCHOS,PM GARRUCH,MUNICIPAL,EXECUTIVO,92891035000186,www.garruchos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,356,GARRUCHOS,4308656
75601,CM DE GARRUCHOS,CM GARRUCH,MUNICIPAL,LEGISLATIVO,92891092000165,www.camaragarruchos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,356,GARRUCHOS,4308656
75700,PM DE GENTIL,PM GENTIL,MUNICIPAL,EXECUTIVO,92411875000102,www.pmgentil.com.br,PUBLICA,4320/64,1-ATIVO,357,GENTIL,4308854
75701,CM DE GENTIL,CM GENTIL,MUNICIPAL,LEGISLATIVO,9485555000145,www.camaragentil.rs.gov.br,PUBLICA,4320/64,1-ATIVO,357,GENTIL,4308854
75800,PM DE GRAMADO DOS LOUREIROS,PM G LOURE,MUNICIPAL,EXECUTIVO,94703964000140,www.gramadodosloureiros.rs.gov.br,PUBLICA,4320/64,1-ATIVO,358,GRAMADO DOS LOUREIROS,4309126
75801,CM DE GRAMADO DOS LOUREIROS,CM G LOURE,MUNICIPAL,LEGISLATIVO,17493241000112,www.camaragramadodosloureiros.rs.gov.br/index.php,PUBLICA,4320/64,1-ATIVO,358,GRAMADO DOS LOUREIROS,4309126
75900,PM DE GRAMADO XAVIER,PM G XAVIE,MUNICIPAL,EXECUTIVO,94577509000145,gramadoxavier.atende.net,PUBLICA,4320/64,1-ATIVO,359,GRAMADO XAVIER,4309159
75901,CM DE GRAMADO XAVIER,CM G XAVIE,MUNICIPAL,LEGISLATIVO,12147233000109,www.cmgramadoxavier.rs.gov.br,PUBLICA,4320/64,1-ATIVO,359,GRAMADO XAVIER,4309159
76000,PM DE HULHA NEGRA,PM HULHA N,MUNICIPAL,EXECUTIVO,94702784000143,www.hulhanegra.rs.gov.br,PUBLICA,4320/64,1-ATIVO,360,HULHA NEGRA,4309654
76001,CM DE HULHA NEGRA,CM HULHA N,MUNICIPAL,LEGISLATIVO,92921998000185,http://www.camarahulhanegra.rs.gov.br/,PUBLICA,4320/64,1-ATIVO,360,HULHA NEGRA,4309654
76100,PM DE INHACORÁ,PM INHACOR,MUNICIPAL,EXECUTIVO,93244606000153,www.inhacora.rs.gov.br,PUBLICA,4320/64,1-ATIVO,361,INHACORÁ,4310413
76101,CM DE INHACORÁ,CM INHACOR,MUNICIPAL,LEGISLATIVO,30057143000109,www.camarainhacora.rs.gov.br,PUBLICA,4320/64,1-ATIVO,361,INHACORÁ,4310413
76200,PM DE ITAPUCA,PM ITAPUCA,MUNICIPAL,EXECUTIVO,93856862000100,www.itapuca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,362,ITAPUCA,4310579
76201,CM DE ITAPUCA,CM ITAPUCA,MUNICIPAL,LEGISLATIVO,27767344000187,www.camaraitapuca.rs.gov.br,PUBLICA,4320/64,1-ATIVO,362,ITAPUCA,4310579
76300,PM DE LAGOA DOS TRÊS CANTOS,PM L T CAN,MUNICIPAL,EXECUTIVO,94704277000149,www.lagoa3cantos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,363,LAGOA DOS TRÊS CANTOS,4311270
76301,CM DE LAGOA DOS TRÊS CANTOS,CM L T CAN,MUNICIPAL,LEGISLATIVO,29851440000134,www.camaralagoa3cantos.com.br,PUBLICA,4320/64,1-ATIVO,363,LAGOA DOS TRÊS CANTOS,4311270
76400,PM DE LAJEADO DO BUGRE,PM L DO BU,MUNICIPAL,EXECUTIVO,92410448000100,www.lajeadodobugre.rs.gov.br,PUBLICA,4320/64,1-ATIVO,364,LAJEADO DO BUGRE,4311429
76401,CM DE LAJEADO DO BUGRE,CM L DO BU,MUNICIPAL,LEGISLATIVO,10599741000194,www.lajeadodobugre.rs.leg.br,PUBLICA,4320/64,1-ATIVO,364,LAJEADO DO BUGRE,4311429
76500,PM DE LINDOLFO COLLOR,PM L COLLO,MUNICIPAL,EXECUTIVO,94707486000146,www.lindolfocollor.rs.gov.br,PUBLICA,4320/64,1-ATIVO,365,LINDOLFO COLLOR,4311627
76501,CM DE LINDOLFO COLLOR,CM L COLLO,MUNICIPAL,LEGISLATIVO,4857040000105,www.camaralindolfocollor.com.br,PUBLICA,4320/64,1-ATIVO,365,LINDOLFO COLLOR,4311627
76600,PM DE LINHA NOVA,PM LINHA N,MUNICIPAL,EXECUTIVO,92123900000144,www.linhanova.rs.gov.br,PUBLICA,4320/64,1-ATIVO,366,LINHA NOVA,4311643
76601,CM DE LINHA NOVA,CM LINHA N,MUNICIPAL,LEGISLATIVO,23148928000113,www.camaralinhanova.rs.gov.br,PUBLICA,4320/64,1-ATIVO,366,LINHA NOVA,4311643
76700,PM DE MANOEL VIANA,PM M VIANA,MUNICIPAL,EXECUTIVO,91551762000131,www.manoelviana.rs.gov.br,PUBLICA,4320/64,1-ATIVO,367,MANOEL VIANA,4311759
76701,CM DE MANOEL VIANA,CM MANOEL,MUNICIPAL,LEGISLATIVO,9284796000126,cmvmanoelviana.com.br,PUBLICA,4320/64,1-ATIVO,367,MANOEL VIANA,4311759
76800,PM DE MAQUINÉ,PM MAQUINE,MUNICIPAL,EXECUTIVO,94436342000100,www.maquine.rs.gov.br,PUBLICA,4320/64,1-ATIVO,368,MAQUINÉ,4311775
76801,CM DE MAQUINÉ,CM MAQUINE,MUNICIPAL,LEGISLATIVO,94436441000184,www.maquine.rs.leg.br,PUBLICA,4320/64,1-ATIVO,368,MAQUINÉ,4311775
76900,PM DE MARATÁ,PM MARATÁ,MUNICIPAL,EXECUTIVO,93235943000184,WWW.MARATA.RS.GOV.BR,PUBLICA,4320/64,1-ATIVO,369,MARATÁ,4311791
76901,CM DE MARATÁ,CM MARATA,MUNICIPAL,LEGISLATIVO,9261618000180,www.camaramarata.rs.gov.br,PUBLICA,4320/64,1-ATIVO,369,MARATÁ,4311791
77000,PM DE MARIANA PIMENTEL,PM M PIMEN,MUNICIPAL,EXECUTIVO,94068418000184,www.marianapimentel.rs.gov.br,PUBLICA,4320/64,1-ATIVO,370,MARIANA PIMENTEL,4311981
77001,CM DE MARIANA PIMENTEL,CM M PIMEN,MUNICIPAL,LEGISLATIVO,8230061000157,www.marianapimentel.rs.gov.br,PUBLICA,4320/64,1-ATIVO,370,MARIANA PIMENTEL,4311981
77100,PM DE MATO CASTELHANO,PM M CASTE,MUNICIPAL,EXECUTIVO,92412808000102,www.matocastelhano-rs.com.br,PUBLICA,4320/64,1-ATIVO,371,MATO CASTELHANO,4312138
77101,CM DE MATO CASTELHANO,CM M CASTE,MUNICIPAL,LEGISLATIVO,11109229000185,www.camaramatocastelhano.rs.gov.br,PUBLICA,4320/64,1-ATIVO,371,MATO CASTELHANO,4312138
77200,PM DE MATO LEITÃO,PM M LEITA,MUNICIPAL,EXECUTIVO,94577590000163,www.matoleitao-rs.com.br,PUBLICA,4320/64,1-ATIVO,372,MATO LEITÃO,4312153
77201,CM DE MATO LEITÃO,CM M LEITA,MUNICIPAL,LEGISLATIVO,9303418000142,www.camaramatoleitao-rs.com.br,PUBLICA,4320/64,1-ATIVO,372,MATO LEITÃO,4312153
77300,PM DE MINAS DO LEÃO,PM MINAS L,MUNICIPAL,EXECUTIVO,91900381000110,www.minasdoleao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,373,MINAS DO LEÃO,4312252
77301,CM DE MINAS DO LEÃO,CM M. DO L,MUNICIPAL,LEGISLATIVO,13605426000110,camaraminasdoleao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,373,MINAS DO LEÃO,4312252
77400,PM DE MONTE BELO DO SUL,PM M BELO,MUNICIPAL,EXECUTIVO,91987669000174,www.montebelodosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,374,MONTE BELO DO SUL,4312385
77401,CM DE MONTE BELO DO SUL,CM MONTE B,MUNICIPAL,LEGISLATIVO,8991860000146,www.montebelodosul.rs.leg.br,PUBLICA,4320/64,1-ATIVO,374,MONTE BELO DO SUL,4312385
77500,PM DE MORMAÇO,PM MORMACO,MUNICIPAL,EXECUTIVO,92451038000107,www.mormacors.com.br,PUBLICA,4320/64,1-ATIVO,375,MORMAÇO,4312427
77501,CM DE MORMAÇO,CM MORMACO,MUNICIPAL,LEGISLATIVO,25193346000184,www.camaramormaco.com.br,PUBLICA,4320/64,1-ATIVO,375,MORMAÇO,4312427
77600,PM DE MORRINHOS DO SUL,PM MORRINH,MUNICIPAL,EXECUTIVO,93317980000131,www.morrinhosdosul.rs.gov.br,PUBLICA,4320/64,1-ATIVO,376,MORRINHOS DO SUL,4312443
77601,CM DE MORRINHOS DO SUL,CM MOR. SU,MUNICIPAL,LEGISLATIVO,2254710000173,www.camaramorrinhosdosul.net,PUBLICA,4320/64,1-ATIVO,376,MORRINHOS DO SUL,4312443
77700,PM DE MORRO REUTER,PM MORRO R,MUNICIPAL,EXECUTIVO,94707627000120,www.morroreuter.rs.gov.br,PUBLICA,4320/64,1-ATIVO,377,MORRO REUTER,4312476
77701,CM DE MORRO REUTER,CM MORRO R,MUNICIPAL,LEGISLATIVO,30024042000123,www.morroreuter.rs.gov.br,PUBLICA,4320/64,1-ATIVO,377,MORRO REUTER,4312476
77800,PM DE MULITERNO,PM MULITER,MUNICIPAL,EXECUTIVO,92450998000144,www.muliterno.rs.gov.br,PUBLICA,4320/64,1-ATIVO,378,MULITERNO,4312625
77801,CM DE MULITERNO,CM MULITER,MUNICIPAL,LEGISLATIVO,29392112000117,www.muliterno.rs.leg.br,PUBLICA,4320/64,1-ATIVO,378,MULITERNO,4312625
77900,PM DE NICOLAU VERGUEIRO,PM N VERGU,MUNICIPAL,EXECUTIVO,92411974000186,www.nicolauvergueiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,379,NICOLAU VERGUEIRO,4312674
77901,CM DE NICOLAU VERGUEIRO,CM N VERGU,MUNICIPAL,LEGISLATIVO,29531763000140,www.cmnv.rs.gov.br,PUBLICA,4320/64,1-ATIVO,379,NICOLAU VERGUEIRO,4312674
78000,PM DE NOVA BOA VISTA,PM N BOA V,MUNICIPAL,EXECUTIVO,94704061000183,www.novaboavista.rs.gov.br,PUBLICA,4320/64,1-ATIVO,380,NOVA BOA VISTA,4312955
78001,CM DE NOVA BOA VISTA,CM N BOA V,MUNICIPAL,LEGISLATIVO,17277626000142,www.camaranovaboavista.rs.gov.br,PUBLICA,4320/64,1-ATIVO,380,NOVA BOA VISTA,4312955
78100,PM DE NOVA PÁDUA,PM N PADUA,MUNICIPAL,EXECUTIVO,92871532000112,www.novapadua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,381,NOVA PÁDUA,4313086
78101,CM DE NOVA PÁDUA,CM N. PADU,MUNICIPAL,LEGISLATIVO,10903190000100,www.camaranovapadua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,381,NOVA PÁDUA,4313086
78200,PM DE NOVA SANTA RITA,PM NOVA S,MUNICIPAL,EXECUTIVO,94309291000148,novasantarita.atende.net,PUBLICA,4320/64,1-ATIVO,382,NOVA SANTA RITA,4313375
78201,CM DE NOVA SANTA RITA,CM N. STA,MUNICIPAL,LEGISLATIVO,94309309000101,www.cmnovasantarita.rs.gov.br,PUBLICA,4320/64,1-ATIVO,382,NOVA SANTA RITA,4313375
78202,INST. MUN. ASSIST. SERV. DE NOVA SANTA RITA,IMAS,MUNICIPAL,AUTARQUIA,94309705000139,,PUBLICA,4320/64,1-ATIVO,382,NOVA SANTA RITA,4313375
78300,PM DE NOVO BARREIRO,PM N BARRE,MUNICIPAL,EXECUTIVO,92410521000135,www.novobarreiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,383,NOVO BARREIRO,4313490
78301,CM DE NOVO BARREIRO,CM N BARRE,MUNICIPAL,LEGISLATIVO,17414192000185,www.camaranovobarreiro.rs.gov.br,PUBLICA,4320/64,1-ATIVO,383,NOVO BARREIRO,4313490
78400,PM DE NOVO MACHADO,PM NOVO MA,MUNICIPAL,EXECUTIVO,94187341000161,www.novomachado.rs.gov.br,PUBLICA,4320/64,1-ATIVO,384,NOVO MACHADO,4313425
78401,CM DE NOVO MACHADO,CM N MACHA,MUNICIPAL,LEGISLATIVO,20035588000126,www.camaranovomachado.rs.gov.br,PUBLICA,4320/64,1-ATIVO,384,NOVO MACHADO,4313425
78500,PM DE NOVO TIRADENTES,PM N TIRAD,MUNICIPAL,EXECUTIVO,92411172000176,www.novotiradentesrs.com.br,PUBLICA,4320/64,1-ATIVO,385,NOVO TIRADENTES,4313441
78501,CM DE NOVO TIRADENTES,CM N TIRAD,MUNICIPAL,LEGISLATIVO,92411172000176,www.novotiradentesrs.com.br,PUBLICA,4320/64,1-ATIVO,385,NOVO TIRADENTES,4313441
78600,PM DE PARECI NOVO,PM PARECI,MUNICIPAL,EXECUTIVO,93235950000186,www.parecinovo.rs.gov.br,PUBLICA,4320/64,1-ATIVO,386,PARECI NOVO,4314035
78601,CM DE PARECI NOVO,CM PARECI,MUNICIPAL,LEGISLATIVO,10547217000170,www.parecinovo.rs.leg.br,PUBLICA,4320/64,1-ATIVO,386,PARECI NOVO,4314035
78700,PM DE PASSO DO SOBRADO,PM P SOBRA,MUNICIPAL,EXECUTIVO,94577616000173,www.passodosobrado.rs.gov.br,PUBLICA,4320/64,1-ATIVO,387,PASSO DO SOBRADO,4314076
78701,CM DE PASSO DO SOBRADO,CM P SOBRA,MUNICIPAL,LEGISLATIVO,94577665000106,www.camarapassodosobrado.rs.gov.br,PUBLICA,4320/64,1-ATIVO,387,PASSO DO SOBRADO,4314076
78800,PM DE PICADA CAFÉ,PM PICADA,MUNICIPAL,EXECUTIVO,92871466000180,www.picadacafe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,388,PICADA CAFÉ,4314423
78801,CM DE PICADA CAFÉ,CM P CAFE,MUNICIPAL,LEGISLATIVO,17259419000165,www.camarapicadacafe.rs.gov.br,PUBLICA,4320/64,1-ATIVO,388,PICADA CAFÉ,4314423
78900,PM DE PINHAL GRANDE,PM P GRAND,MUNICIPAL,EXECUTIVO,94444346000122,www.pinhalgrande.rs.gov.br,PUBLICA,4320/64,1-ATIVO,389,PINHAL GRANDE,4314472
78901,CM DE PINHAL GRANDE,CM P GRAND,MUNICIPAL,LEGISLATIVO,9035829000102,www.pinhalgrande.rs.leg.br,PUBLICA,4320/64,1-ATIVO,389,PINHAL GRANDE,4314472
79000,PM DE PINHEIRINHO DO VALE,PM P DO VA,MUNICIPAL,EXECUTIVO,92411099000132,www.pinheirinhodovale.rs.gov.br,PUBLICA,4320/64,1-ATIVO,390,PINHEIRINHO DO VALE,4314498
79001,CM DE PINHEIRINHO DO VALE,CM P DO VA,MUNICIPAL,LEGISLATIVO,29937145000103,www.camarapinheirinhodovalers.com.br,PUBLICA,4320/64,1-ATIVO,390,PINHEIRINHO DO VALE,4314498
79100,PM DE PONTÃO,PM PONTAO,MUNICIPAL,EXECUTIVO,92451152000129,www.pontao.rs.gov.br,PUBLICA,4320/64,1-ATIVO,391,PONTÃO,4314779
79101,CM DE PONTÃO,CM PONTAO,MUNICIPAL,LEGISLATIVO,17556070000123,www.cmpontao.com.br,PUBLICA,4320/64,1-ATIVO,391,PONTÃO,4314779
79200,PM DE PONTE PRETA,PM PONTE P,MUNICIPAL,EXECUTIVO,93539161000139,www.pontepreta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,392,PONTE PRETA,4314787
79201,CM DE PONTE PRETA,CM PONTE P,MUNICIPAL,LEGISLATIVO,93539161000139,www.pontepreta.rs.gov.br,PUBLICA,4320/64,1-ATIVO,392,PONTE PRETA,4314787
79300,PM DE PORTO MAUÁ,PM PORTO M,MUNICIPAL,EXECUTIVO,93845519000151,www.portomaua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,393,PORTO MAUÁ,4315057
79301,CM DE PORTO MAUÁ,CM P MAUA,MUNICIPAL,LEGISLATIVO,3293547000110,www.camaraportomaua.rs.gov.br,PUBLICA,4320/64,1-ATIVO,393,PORTO MAUÁ,4315057
79400,PM DE PORTO VERA CRUZ,PM P VERA,MUNICIPAL,EXECUTIVO,91105452000193,www.portoveracruz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,394,PORTO VERA CRUZ,4315073
79401,CM DE PORTO VERA CRUZ,CM PVCRUZ,MUNICIPAL,LEGISLATIVO,17359252000104,www.camaraportoveracruz.rs.gov.br,PUBLICA,4320/64,1-ATIVO,394,PORTO VERA CRUZ,4315073
79500,PM DE PRESIDENTE LUCENA,PM PRES LU,MUNICIPAL,EXECUTIVO,94707494000192,presidentelucena.rs.gov.br,PUBLICA,4320/64,1-ATIVO,395,PRESIDENTE LUCENA,4315149
79501,CM DE PRESIDENTE LUCENA,CM PRES LU,MUNICIPAL,LEGISLATIVO,9307065000159,www.camarapresidentelucena.rs.gov.br,PUBLICA,4320/64,1-ATIVO,395,PRESIDENTE LUCENA,4315149
79600,PM DE QUEVEDOS,PM QUEVEDO,MUNICIPAL,EXECUTIVO,94444122000110,www.quevedos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,396,QUEVEDOS,4315321
79601,CM DE QUEVEDOS,CM QUEVEDO,MUNICIPAL,LEGISLATIVO,94444122000110,www.camaraquevedos.rs.gov.br,PUBLICA,4320/64,1-ATIVO,396,QUEVEDOS,4315321
79700,PM DE RIO DOS ÍNDIOS,PM RIO IND,MUNICIPAL,EXECUTIVO,94704103000186,www.riodosindios.rs.gov.br,PUBLICA,4320/64,1-ATIVO,397,RIO DOS ÍNDIOS,4315552
79701,CM DE RIO DOS ÍNDIOS,CM RIO IND,MUNICIPAL,LEGISLATIVO,3193334000117,www.camarariodosindios.rs.gov.br,PUBLICA,4320/64,1-ATIVO,397,RIO DOS ÍNDIOS,4315552
79800,PM DE SAGRADA FAMÍLIA,PM S FAMIL,MUNICIPAL,EXECUTIVO,92410422000153,www.sagradafamilia.rs.gov.br,PUBLICA,4320/64,1-ATIVO,398,SAGRADA FAMÍLIA,4316428
79801,CM DE SAGRADA FAMÍLIA,CM S FAMIL,MUNICIPAL,LEGISLATIVO,29604859000191,sagradafamilia.rs.leg.br,PUBLICA,4320/64,1-ATIVO,398,SAGRADA FAMÍLIA,4316428
